date_time,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,Location,Latitude,Longitude,date,Population,Density (people/km²),Urbanization (%),Average Income (USD),Education Level (% with Bachelor's or higher),Altitude (m),Proximity to Industry (km)
2024-01-15 12:00:00,2,393.87,1.56,27.08,8.49,24.8,11.35,19.61,2.69,Lima,-12.0432,-77.0282,2024-01-15,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-01-16 12:00:00,3,594.14,17.88,34.27,0.43,43.87,25.39,41.61,4.62,Lima,-12.0432,-77.0282,2024-01-16,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-01-17 12:00:00,3,988.01,41.57,33.59,0.07,39.58,34.88,50.07,10.64,Lima,-12.0432,-77.0282,2024-01-17,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-01-18 12:00:00,3,580.79,17.66,35.99,0.39,49.59,29.36,47.85,3.74,Lima,-12.0432,-77.0282,2024-01-18,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-01-19 12:00:00,3,947.95,51.86,30.85,0.23,59.13,41.55,58.59,8.11,Lima,-12.0432,-77.0282,2024-01-19,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-01-20 12:00:00,3,707.63,30.4,28.79,0.95,29.56,27.4,41.59,5.19,Lima,-12.0432,-77.0282,2024-01-20,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-01-21 12:00:00,2,514.03,15.2,27.42,0.51,31.47,18.58,27.68,3.67,Lima,-12.0432,-77.0282,2024-01-21,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-01-22 12:00:00,3,680.92,29.5,29.82,0.12,44.35,27.4,39.35,5.32,Lima,-12.0432,-77.0282,2024-01-22,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-01-23 12:00:00,3,1054.76,50.51,32.9,0.11,32.42,34.73,48.68,9.25,Lima,-12.0432,-77.0282,2024-01-23,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-01-24 12:00:00,2,547.41,20.12,28.79,0.51,47.68,24.69,37.03,3.45,Lima,-12.0432,-77.0282,2024-01-24,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-01-25 12:00:00,2,527.38,19.45,25.36,0.08,48.64,20.16,29.33,3.58,Lima,-12.0432,-77.0282,2024-01-25,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-01-26 12:00:00,3,827.79,38.89,27.76,0.48,41.48,27.97,39.8,6.84,Lima,-12.0432,-77.0282,2024-01-26,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-01-27 12:00:00,2,514.03,13.75,26.05,0.45,35.29,18.31,29.62,3.45,Lima,-12.0432,-77.0282,2024-01-27,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-01-28 12:00:00,2,440.6,8.05,21.93,0.85,28.13,13.05,22.69,2.88,Lima,-12.0432,-77.0282,2024-01-28,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-01-29 12:00:00,2,487.33,13.97,22.28,0.44,39.1,16.62,28.21,3.7,Lima,-12.0432,-77.0282,2024-01-29,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-01-30 12:00:00,3,1161.58,57.22,27.42,0.04,42.44,37.81,50.73,13.05,Lima,-12.0432,-77.0282,2024-01-30,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-01-31 12:00:00,2,640.87,21.01,25.02,0.45,33.86,19.91,30.77,4.81,Lima,-12.0432,-77.0282,2024-01-31,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-02-01 12:00:00,2,774.38,28.61,29.13,0.44,40.05,24.87,36.22,6.33,Lima,-12.0432,-77.0282,2024-02-01,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-02-02 12:00:00,2,680.92,23.92,24.68,0.25,39.1,20.34,29.19,5.26,Lima,-12.0432,-77.0282,2024-02-02,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-02-03 12:00:00,2,500.68,7.93,25.36,0.64,28.37,11.92,18.83,3.07,Lima,-12.0432,-77.0282,2024-02-03,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-02-04 12:00:00,3,660.9,27.49,28.1,0.31,44.82,25.35,33.95,4.62,Lima,-12.0432,-77.0282,2024-02-04,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-02-05 12:00:00,3,1001.36,39.79,36.33,0.12,37.67,31.8,46.13,7.6,Lima,-12.0432,-77.0282,2024-02-05,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-02-06 12:00:00,2,707.63,22.35,32.56,0.89,38.15,23.5,34.13,5.76,Lima,-12.0432,-77.0282,2024-02-06,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-02-07 12:00:00,2,594.14,13.41,33.59,0.58,41.96,18.97,28.81,4.5,Lima,-12.0432,-77.0282,2024-02-07,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-02-08 12:00:00,2,647.54,20.12,35.99,0.27,55.31,24.89,37.44,5.38,Lima,-12.0432,-77.0282,2024-02-08,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-02-09 12:00:00,2,640.87,20.12,32.22,0.45,47.68,22.18,35.16,5.19,Lima,-12.0432,-77.0282,2024-02-09,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-02-10 12:00:00,3,1001.36,46.04,30.85,0.25,32.9,30.73,44.48,10.39,Lima,-12.0432,-77.0282,2024-02-10,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-02-11 12:00:00,3,1028.06,49.17,28.79,0.17,44.82,32.22,43.84,12.92,Lima,-12.0432,-77.0282,2024-02-11,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-02-12 12:00:00,2,480.65,11.06,22.62,0.25,36.72,12.04,18.02,3.61,Lima,-12.0432,-77.0282,2024-02-12,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-02-13 12:00:00,2,560.76,19.0,26.39,0.52,46.25,18.53,26.97,4.43,Lima,-12.0432,-77.0282,2024-02-13,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-02-14 12:00:00,2,547.41,16.99,27.76,0.51,40.05,18.42,28.17,3.96,Lima,-12.0432,-77.0282,2024-02-14,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-02-15 12:00:00,2,720.98,25.48,32.56,0.46,41.96,23.81,39.13,6.14,Lima,-12.0432,-77.0282,2024-02-15,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-02-16 12:00:00,3,660.9,23.69,32.56,0.45,40.53,25.71,40.34,4.94,Lima,-12.0432,-77.0282,2024-02-16,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-02-17 12:00:00,3,1094.82,58.11,33.93,0.2,50.54,38.78,54.3,14.57,Lima,-12.0432,-77.0282,2024-02-17,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-02-18 12:00:00,3,854.49,36.66,37.7,0.36,36.24,32.4,47.61,7.6,Lima,-12.0432,-77.0282,2024-02-18,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-02-19 12:00:00,3,1041.41,47.83,42.16,0.18,47.21,42.9,64.08,9.37,Lima,-12.0432,-77.0282,2024-02-19,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-02-20 12:00:00,3,781.06,36.21,37.7,0.09,63.9,34.87,49.5,7.09,Lima,-12.0432,-77.0282,2024-02-20,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-02-21 12:00:00,3,921.25,46.49,41.47,0.15,67.71,41.05,53.88,7.98,Lima,-12.0432,-77.0282,2024-02-21,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-02-22 12:00:00,3,974.66,46.04,34.62,0.36,40.05,33.57,45.63,8.49,Lima,-12.0432,-77.0282,2024-02-22,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-02-23 12:00:00,2,614.17,23.25,26.05,0.3,35.29,19.09,28.33,5.38,Lima,-12.0432,-77.0282,2024-02-23,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-02-24 12:00:00,2,647.54,27.49,24.33,0.04,26.46,19.14,26.96,5.13,Lima,-12.0432,-77.0282,2024-02-24,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-02-25 12:00:00,2,580.79,21.46,25.02,0.26,29.8,17.87,27.6,4.88,Lima,-12.0432,-77.0282,2024-02-25,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-02-26 12:00:00,3,834.47,37.55,27.08,0.02,40.53,28.3,39.4,7.41,Lima,-12.0432,-77.0282,2024-02-26,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-02-27 12:00:00,3,1014.71,54.54,34.27,0.42,49.11,40.94,53.59,7.98,Lima,-12.0432,-77.0282,2024-02-27,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-02-28 12:00:00,2,660.9,25.93,29.82,0.12,45.78,24.67,37.68,5.64,Lima,-12.0432,-77.0282,2024-02-28,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-02-29 12:00:00,2,634.19,23.25,30.16,0.21,41.48,23.12,34.15,5.13,Lima,-12.0432,-77.0282,2024-02-29,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-03-01 12:00:00,3,1174.93,55.43,41.47,0.18,33.38,41.12,59.17,8.04,Lima,-12.0432,-77.0282,2024-03-01,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-03-02 12:00:00,2,640.87,22.8,33.24,0.35,30.52,21.39,36.89,4.69,Lima,-12.0432,-77.0282,2024-03-02,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-03-03 12:00:00,2,747.68,29.95,32.9,0.39,26.23,24.2,39.34,6.9,Lima,-12.0432,-77.0282,2024-03-03,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-03-04 12:00:00,3,707.63,31.29,30.5,0.07,51.98,26.73,38.94,7.47,Lima,-12.0432,-77.0282,2024-03-04,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-03-05 12:00:00,3,754.36,35.32,28.79,0.09,49.59,28.1,40.15,6.78,Lima,-12.0432,-77.0282,2024-03-05,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-03-06 12:00:00,3,761.03,34.42,28.79,0.26,44.82,27.04,38.45,6.9,Lima,-12.0432,-77.0282,2024-03-06,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-03-07 12:00:00,2,774.38,30.4,29.82,0.14,32.9,24.63,38.75,6.59,Lima,-12.0432,-77.0282,2024-03-07,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-03-08 12:00:00,3,854.49,38.89,32.56,0.19,39.1,31.9,45.41,6.97,Lima,-12.0432,-77.0282,2024-03-08,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-03-09 12:00:00,3,947.95,46.49,33.59,0.14,34.81,35.0,46.94,7.09,Lima,-12.0432,-77.0282,2024-03-09,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-03-10 12:00:00,2,747.68,28.61,31.19,0.35,27.66,24.52,39.89,6.46,Lima,-12.0432,-77.0282,2024-03-10,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-03-11 12:00:00,3,961.3,43.81,33.59,0.23,38.15,37.22,52.1,7.22,Lima,-12.0432,-77.0282,2024-03-11,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-03-12 12:00:00,3,1148.22,60.8,34.96,0.09,58.17,47.28,64.85,10.51,Lima,-12.0432,-77.0282,2024-03-12,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-03-13 12:00:00,3,907.9,35.76,33.24,0.15,32.42,30.92,49.14,7.79,Lima,-12.0432,-77.0282,2024-03-13,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-03-14 12:00:00,4,1148.22,61.69,38.73,0.17,59.6,50.26,68.25,10.01,Lima,-12.0432,-77.0282,2024-03-14,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-03-15 12:00:00,3,847.82,32.19,37.7,0.18,36.24,32.78,50.51,7.35,Lima,-12.0432,-77.0282,2024-03-15,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-03-16 12:00:00,3,781.06,33.08,32.56,0.03,30.52,27.24,44.69,6.65,Lima,-12.0432,-77.0282,2024-03-16,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-03-17 12:00:00,2,734.33,35.76,26.39,0.09,28.61,24.67,34.97,5.76,Lima,-12.0432,-77.0282,2024-03-17,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-03-18 12:00:00,3,867.84,37.55,32.9,0.12,34.81,33.16,49.25,7.03,Lima,-12.0432,-77.0282,2024-03-18,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-03-19 12:00:00,3,741.0,33.53,30.16,0.04,42.44,29.15,38.18,5.26,Lima,-12.0432,-77.0282,2024-03-19,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-03-20 12:00:00,2,640.87,22.8,28.1,0.25,31.95,21.87,35.31,5.45,Lima,-12.0432,-77.0282,2024-03-20,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-03-21 12:00:00,2,634.19,23.02,25.7,0.06,36.24,22.5,34.09,5.19,Lima,-12.0432,-77.0282,2024-03-21,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-03-22 12:00:00,3,834.47,36.66,34.62,0.05,46.73,35.55,50.09,6.08,Lima,-12.0432,-77.0282,2024-03-22,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-03-23 12:00:00,2,547.41,15.65,29.13,0.17,29.8,19.11,27.7,4.05,Lima,-12.0432,-77.0282,2024-03-23,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-03-24 12:00:00,2,480.65,9.05,22.62,0.43,22.17,13.51,20.2,2.91,Lima,-12.0432,-77.0282,2024-03-24,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-03-25 12:00:00,3,807.76,33.53,25.36,0.07,31.47,27.03,36.98,7.03,Lima,-12.0432,-77.0282,2024-03-25,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-03-26 12:00:00,3,1241.68,63.48,36.67,0.08,44.82,49.43,63.53,7.79,Lima,-12.0432,-77.0282,2024-03-26,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-03-27 12:00:00,2,700.95,30.4,24.68,0.14,36.24,23.8,34.9,5.64,Lima,-12.0432,-77.0282,2024-03-27,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-03-28 12:00:00,3,947.95,45.15,31.19,0.07,33.38,30.74,42.91,7.66,Lima,-12.0432,-77.0282,2024-03-28,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-03-29 12:00:00,3,1054.76,49.17,35.99,0.14,35.29,37.59,51.78,7.85,Lima,-12.0432,-77.0282,2024-03-29,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-03-30 12:00:00,3,1214.98,67.06,35.3,0.04,37.67,43.67,57.34,11.27,Lima,-12.0432,-77.0282,2024-03-30,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-03-31 12:00:00,2,607.49,20.34,26.05,0.13,25.27,19.04,30.38,4.56,Lima,-12.0432,-77.0282,2024-03-31,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-04-01 12:00:00,3,834.47,37.1,29.82,0.06,39.58,30.0,40.42,6.97,Lima,-12.0432,-77.0282,2024-04-01,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-04-02 12:00:00,3,741.0,21.23,38.39,0.2,41.48,30.32,39.37,5.07,Lima,-12.0432,-77.0282,2024-04-02,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-04-03 12:00:00,3,834.47,29.5,34.62,0.13,30.99,26.52,40.65,6.27,Lima,-12.0432,-77.0282,2024-04-03,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-04-04 12:00:00,2,707.63,21.01,32.56,0.5,32.42,21.44,30.65,5.57,Lima,-12.0432,-77.0282,2024-04-04,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-04-05 12:00:00,3,1255.04,59.01,42.5,0.04,43.87,45.05,60.09,9.75,Lima,-12.0432,-77.0282,2024-04-05,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-04-06 12:00:00,3,767.71,27.27,38.39,0.25,31.95,29.51,43.84,5.64,Lima,-12.0432,-77.0282,2024-04-06,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-04-07 12:00:00,3,921.25,45.15,36.67,0.07,39.58,37.85,48.97,6.71,Lima,-12.0432,-77.0282,2024-04-07,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-04-08 12:00:00,3,947.95,43.36,38.73,0.09,48.64,40.94,57.95,7.35,Lima,-12.0432,-77.0282,2024-04-08,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-04-09 12:00:00,3,600.81,11.96,40.1,0.64,37.67,26.41,42.3,4.43,Lima,-12.0432,-77.0282,2024-04-09,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-04-10 12:00:00,3,854.49,33.08,37.36,0.1,33.38,29.91,40.45,6.27,Lima,-12.0432,-77.0282,2024-04-10,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-04-11 12:00:00,3,1028.06,42.92,41.13,0.17,36.24,38.93,60.43,8.23,Lima,-12.0432,-77.0282,2024-04-11,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-04-12 12:00:00,3,814.44,29.06,38.04,0.25,39.1,28.96,47.3,7.28,Lima,-12.0432,-77.0282,2024-04-12,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-04-13 12:00:00,2,727.65,25.03,33.59,0.3,23.84,23.13,34.67,5.83,Lima,-12.0432,-77.0282,2024-04-13,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-04-14 12:00:00,2,560.76,9.95,33.93,1.16,26.94,17.98,29.62,4.24,Lima,-12.0432,-77.0282,2024-04-14,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-04-15 12:00:00,2,594.14,18.78,28.45,0.1,44.82,19.53,28.23,5.26,Lima,-12.0432,-77.0282,2024-04-15,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-04-16 12:00:00,4,1548.77,90.3,37.36,0.05,83.92,64.03,81.55,21.03,Lima,-12.0432,-77.0282,2024-04-16,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-04-17 12:00:00,4,1428.6,67.95,45.24,0.06,48.16,53.76,73.64,14.44,Lima,-12.0432,-77.0282,2024-04-17,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-04-18 12:00:00,4,1468.66,73.31,47.98,0.06,58.17,59.0,79.09,13.55,Lima,-12.0432,-77.0282,2024-04-18,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-04-19 12:00:00,3,1388.55,65.27,45.24,0.07,39.1,49.65,72.0,10.39,Lima,-12.0432,-77.0282,2024-04-19,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-04-20 12:00:00,3,834.47,36.21,39.07,0.06,40.05,38.6,56.97,6.08,Lima,-12.0432,-77.0282,2024-04-20,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-04-21 12:00:00,3,807.76,30.85,38.04,0.25,29.8,37.49,56.61,6.08,Lima,-12.0432,-77.0282,2024-04-21,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-04-22 12:00:00,3,894.55,33.08,36.33,0.2,35.29,34.64,54.1,7.28,Lima,-12.0432,-77.0282,2024-04-22,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-04-23 12:00:00,3,974.66,34.42,38.39,0.16,33.86,35.75,51.42,7.41,Lima,-12.0432,-77.0282,2024-04-23,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-04-24 12:00:00,3,974.66,33.97,39.76,0.07,36.24,34.31,50.33,7.66,Lima,-12.0432,-77.0282,2024-04-24,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-04-25 12:00:00,4,1495.36,80.47,45.24,0.04,56.74,60.91,76.65,11.15,Lima,-12.0432,-77.0282,2024-04-25,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-04-26 12:00:00,4,1535.42,74.21,51.41,0.06,42.44,59.07,81.44,11.02,Lima,-12.0432,-77.0282,2024-04-26,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-04-27 12:00:00,3,1321.79,67.06,43.87,0.16,41.96,47.81,64.48,13.3,Lima,-12.0432,-77.0282,2024-04-27,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-04-28 12:00:00,3,1081.47,51.41,43.87,0.07,44.35,45.95,62.64,7.92,Lima,-12.0432,-77.0282,2024-04-28,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-04-29 12:00:00,3,834.47,26.38,39.07,0.21,32.9,30.17,48.16,7.41,Lima,-12.0432,-77.0282,2024-04-29,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-04-30 12:00:00,3,834.47,29.06,38.39,0.24,30.99,30.43,49.58,6.97,Lima,-12.0432,-77.0282,2024-04-30,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-05-01 12:00:00,3,1028.06,43.36,38.04,0.16,35.76,37.55,48.52,8.99,Lima,-12.0432,-77.0282,2024-05-01,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-05-02 12:00:00,4,1361.85,69.74,42.5,0.04,57.22,59.17,77.66,13.93,Lima,-12.0432,-77.0282,2024-05-02,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-05-03 12:00:00,3,720.98,23.69,36.67,0.02,44.35,28.3,41.84,4.94,Lima,-12.0432,-77.0282,2024-05-03,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-05-04 12:00:00,3,961.3,46.04,39.07,0.0,37.67,38.17,52.73,7.47,Lima,-12.0432,-77.0282,2024-05-04,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-05-05 12:00:00,5,2002.72,111.76,69.23,0.06,79.15,94.98,115.57,21.53,Lima,-12.0432,-77.0282,2024-05-05,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-05-06 12:00:00,3,1241.68,54.54,43.18,0.01,55.79,49.03,69.35,17.48,Lima,-12.0432,-77.0282,2024-05-06,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-05-07 12:00:00,3,687.6,18.78,37.01,0.1,45.3,28.15,41.37,5.45,Lima,-12.0432,-77.0282,2024-05-07,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-05-08 12:00:00,4,1428.6,71.53,49.35,0.01,67.71,61.03,74.73,16.09,Lima,-12.0432,-77.0282,2024-05-08,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-05-09 12:00:00,5,1949.31,101.92,56.21,0.01,51.5,88.49,107.01,12.03,Lima,-12.0432,-77.0282,2024-05-09,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-05-10 12:00:00,4,1655.58,86.72,52.09,0.06,78.2,68.52,89.25,22.55,Lima,-12.0432,-77.0282,2024-05-10,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-05-11 12:00:00,4,1508.71,86.72,47.98,0.02,70.57,65.09,80.84,19.0,Lima,-12.0432,-77.0282,2024-05-11,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-05-12 12:00:00,4,1348.5,72.42,47.3,0.0,59.13,61.31,77.25,12.41,Lima,-12.0432,-77.0282,2024-05-12,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-05-13 12:00:00,5,2990.72,169.87,85.68,0.04,129.7,162.1,187.66,34.45,Lima,-12.0432,-77.0282,2024-05-13,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-05-14 12:00:00,5,2296.45,116.23,71.29,0.01,80.11,105.69,130.0,23.31,Lima,-12.0432,-77.0282,2024-05-14,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-05-15 12:00:00,3,1108.17,31.74,64.43,0.09,32.9,45.87,68.31,6.9,Lima,-12.0432,-77.0282,2024-05-15,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-05-16 12:00:00,4,1361.85,64.37,46.61,0.05,38.15,53.96,73.01,9.75,Lima,-12.0432,-77.0282,2024-05-16,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-05-17 12:00:00,3,1054.76,40.68,44.55,0.05,34.81,43.28,63.07,8.23,Lima,-12.0432,-77.0282,2024-05-17,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-05-18 12:00:00,4,1335.14,67.06,52.09,0.01,62.94,59.52,73.46,16.97,Lima,-12.0432,-77.0282,2024-05-18,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-05-19 12:00:00,4,1401.9,77.78,52.09,0.0,73.43,60.86,73.91,18.24,Lima,-12.0432,-77.0282,2024-05-19,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-05-20 12:00:00,4,1441.96,65.27,52.78,0.01,45.78,60.3,78.81,12.67,Lima,-12.0432,-77.0282,2024-05-20,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-05-21 12:00:00,5,1441.96,55.88,74.03,0.0,61.99,78.83,100.93,9.88,Lima,-12.0432,-77.0282,2024-05-21,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-05-22 12:00:00,4,1495.36,59.01,58.26,0.01,49.59,66.46,91.65,15.58,Lima,-12.0432,-77.0282,2024-05-22,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-05-23 12:00:00,5,1762.39,70.63,70.6,0.09,48.64,92.93,125.18,12.54,Lima,-12.0432,-77.0282,2024-05-23,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-05-24 12:00:00,5,2403.26,108.18,84.31,0.06,99.18,137.25,165.64,26.35,Lima,-12.0432,-77.0282,2024-05-24,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-05-25 12:00:00,4,1281.74,52.75,54.15,0.07,42.92,66.76,95.3,14.82,Lima,-12.0432,-77.0282,2024-05-25,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-05-26 12:00:00,4,1335.14,60.8,54.84,0.04,58.65,66.73,83.67,16.09,Lima,-12.0432,-77.0282,2024-05-26,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
2024-05-27 12:00:00,5,2456.67,109.97,115.16,0.02,96.32,132.51,155.38,26.85,Lima,-12.0432,-77.0282,2024-05-27,9674755.0,3220.0,81.0,4500.0,15.0,1540.0,1.5
